Start_Date,Location,Pollutant,AQI_Value,AQI_Category,Year
2014-12-01 00:00:00+00:00,Williamsburg - Bushwick,Fine particles (PM 2.5),9.96,Good,2014
2016-06-01 00:00:00+00:00,Throgs Neck and Co-op City (CD10),Fine particles (PM 2.5),8.01,Good,2016
2015-12-01 00:00:00+00:00,Throgs Neck and Co-op City (CD10),Fine particles (PM 2.5),8.1,Good,2015
2010-06-01 00:00:00+00:00,Washington Heights and Inwood (CD12),Fine particles (PM 2.5),12.27,Good,2010
2011-06-01 00:00:00+00:00,Washington Heights and Inwood (CD12),Fine particles (PM 2.5),11.72,Good,2011
2020-12-01 00:00:00+00:00,Washington Heights and Inwood (CD12),Fine particles (PM 2.5),6.819667468,Good,2020
2015-12-01 00:00:00+00:00,Central Harlem (CD10),Fine particles (PM 2.5),8.35,Good,2015
2021-01-01 00:00:00+00:00,Williamsbridge and Baychester (CD12),Fine particles (PM 2.5),6.492117235,Good,2021
2009-06-01 00:00:00+00:00,Central Harlem (CD10),Fine particles (PM 2.5),11.3,Good,2009
2012-12-01 00:00:00+00:00,Central Harlem (CD10),Fine particles (PM 2.5),9.64,Good,2012
2012-12-01 00:00:00+00:00,Washington Heights and Inwood (CD12),Fine particles (PM 2.5),9.46,Good,2012
2010-12-01 00:00:00+00:00,Washington Heights and Inwood (CD12),Fine particles (PM 2.5),14.63,Good,2010
2009-06-01 00:00:00+00:00,Washington Heights and Inwood (CD12),Fine particles (PM 2.5),10.99,Good,2009
2015-06-01 00:00:00+00:00,Washington Heights,Nitrogen dioxide (NO2),17.27,Good,2015
2022-06-01 00:00:00+00:00,Borough Park (CD12),Fine particles (PM 2.5),6.204044635,Good,2022
2008-12-01 00:00:00+00:00,Williamsbridge and Baychester (CD12),Fine particles (PM 2.5),13.65,Good,2008
2019-01-01 00:00:00+00:00,Williamsbridge and Baychester (CD12),Fine particles (PM 2.5),6.66,Good,2019
2023-06-01 00:00:00+00:00,Bay Ridge and Dyker Heights (CD10),Fine particles (PM 2.5),8.643969442,Good,2023
2023-06-01 00:00:00+00:00,Throgs Neck and Co-op City (CD10),Fine particles (PM 2.5),9.169949337,Good,2023
2005-01-01 00:00:00+00:00,Union Square - Lower East Side,Cardiovascular hospitalizations due to PM2.5 (age 40+),25.1,Good,2005
2017-01-01 00:00:00+00:00,High Bridge - Morrisania,Cardiovascular hospitalizations due to PM2.5 (age 40+),13.0,Good,2017
2005-01-01 00:00:00+00:00,Bensonhurst - Bay Ridge,Cardiovascular hospitalizations due to PM2.5 (age 40+),25.8,Good,2005
2005-01-01 00:00:00+00:00,Borough Park,Cardiovascular hospitalizations due to PM2.5 (age 40+),26.8,Good,2005
2017-01-01 00:00:00+00:00,Bensonhurst - Bay Ridge,Cardiovascular hospitalizations due to PM2.5 (age 40+),9.0,Good,2017
2021-06-01 00:00:00+00:00,Greenpoint and Williamsburg (CD1),Ozone (O3),27.78494536,Good,2021
2013-06-01 00:00:00+00:00,Greenpoint and Williamsburg (CD1),Ozone (O3),29.77,Good,2013
2012-06-01 00:00:00+00:00,Greenpoint and Williamsburg (CD1),Ozone (O3),32.67,Good,2012
2020-06-01 00:00:00+00:00,Mott Haven and Melrose (CD1),Ozone (O3),30.55,Good,2020
2016-12-01 00:00:00+00:00,Long Island City and Astoria (CD1),Nitrogen dioxide (NO2),26.48,Good,2016
2011-12-01 00:00:00+00:00,Woodside and Sunnyside (CD2),Nitrogen dioxide (NO2),26.18,Good,2011
2017-06-01 00:00:00+00:00,Woodside and Sunnyside (CD2),Nitrogen dioxide (NO2),15.92,Good,2017
2016-12-01 00:00:00+00:00,Woodside and Sunnyside (CD2),Nitrogen dioxide (NO2),26.54,Good,2016
2020-06-01 00:00:00+00:00,Fort Greene and Brooklyn Heights (CD2),Nitrogen dioxide (NO2),13.0,Good,2020
2018-06-01 00:00:00+00:00,Fort Greene and Brooklyn Heights (CD2),Nitrogen dioxide (NO2),16.57,Good,2018
2009-12-01 00:00:00+00:00,Fort Greene and Brooklyn Heights (CD2),Nitrogen dioxide (NO2),29.83,Good,2009
2011-12-01 00:00:00+00:00,Fort Greene and Brooklyn Heights (CD2),Nitrogen dioxide (NO2),27.75,Good,2011
2009-06-01 00:00:00+00:00,Flushing - Clearview,Fine particles (PM 2.5),10.23,Good,2009
2015-12-01 00:00:00+00:00,Greenwich Village and Soho (CD2),Fine particles (PM 2.5),10.17,Good,2015
2016-06-01 00:00:00+00:00,Greenwich Village and Soho (CD2),Fine particles (PM 2.5),9.86,Good,2016
2010-06-01 00:00:00+00:00,Financial District (CD1),Fine particles (PM 2.5),13.76,Good,2010
2017-01-01 00:00:00+00:00,Long Island City and Astoria (CD1),Fine particles (PM 2.5),7.69,Good,2017
2010-12-01 00:00:00+00:00,Financial District (CD1),Fine particles (PM 2.5),14.81,Good,2010
2015-12-01 00:00:00+00:00,East Flatbush (CD17),Fine particles (PM 2.5),8.52,Good,2015
2016-06-01 00:00:00+00:00,East Flatbush (CD17),Fine particles (PM 2.5),8.26,Good,2016
2015-12-01 00:00:00+00:00,Flatlands and Canarsie (CD18),Fine particles (PM 2.5),7.56,Good,2015
2016-06-01 00:00:00+00:00,Flatlands and Canarsie (CD18),Fine particles (PM 2.5),7.75,Good,2016
2020-12-01 00:00:00+00:00,East Flatbush (CD17),Fine particles (PM 2.5),6.697176374,Good,2020
2016-06-01 00:00:00+00:00,Morrisania and Crotona (CD3),Fine particles (PM 2.5),8.52,Good,2016
2021-01-01 00:00:00+00:00,Elmhurst and Corona (CD4),Fine particles (PM 2.5),6.711902664,Good,2021
2017-01-01 00:00:00+00:00,Bushwick (CD4),Fine particles (PM 2.5),7.66,Good,2017
2014-12-01 00:00:00+00:00,East Flatbush (CD17),Fine particles (PM 2.5),8.98,Good,2014
2021-01-01 00:00:00+00:00,East Flatbush (CD17),Fine particles (PM 2.5),6.469369371,Good,2021
2014-12-01 00:00:00+00:00,Morrisania and Crotona (CD3),Fine particles (PM 2.5),10.26,Good,2014
2019-01-01 00:00:00+00:00,Bronx,Fine particles (PM 2.5),6.91,Good,2019
2022-01-01 00:00:00+00:00,Brooklyn,Fine particles (PM 2.5),5.806389358,Good,2022
2020-06-01 00:00:00+00:00,Flatlands and Canarsie (CD18),Ozone (O3),30.38,Good,2020
2019-06-01 00:00:00+00:00,Lower East Side and Chinatown (CD3),Nitrogen dioxide (NO2),19.94,Good,2019
2019-12-01 00:00:00+00:00,Lower East Side and Chinatown (CD3),Nitrogen dioxide (NO2),29.78,Good,2019
2019-06-01 00:00:00+00:00,Hunts Point - Mott Haven,Nitrogen dioxide (NO2),15.52,Good,2019
2019-12-01 00:00:00+00:00,Hunts Point - Mott Haven,Nitrogen dioxide (NO2),25.29,Good,2019
2009-06-01 00:00:00+00:00,Bronx,Ozone (O3),25.3,Good,2009
2022-06-01 00:00:00+00:00,Bedford Stuyvesant (CD3),Fine particles (PM 2.5),6.686912047,Good,2022
2017-12-01 00:00:00+00:00,Bushwick (CD4),Fine particles (PM 2.5),8.77,Good,2017
2019-01-01 00:00:00+00:00,Lower East Side and Chinatown (CD3),Fine particles (PM 2.5),8.67,Good,2019
2015-01-01 00:00:00+00:00,East Flatbush (CD17),Fine particles (PM 2.5),8.73,Good,2015
2005-01-01 00:00:00+00:00,Bedford Stuyvesant (CD3),Annual vehicle miles traveled (cars),66.386591,Moderate,2005
2011-01-01 00:00:00+00:00,Queens,Outdoor Air Toxics - Formaldehyde,2.1,Good,2011
2005-01-01 00:00:00+00:00,Queens,Outdoor Air Toxics - Benzene,1.9,Good,2005
2012-01-02 00:00:00+00:00,Queens,Asthma hospitalizations due to Ozone,15.5,Good,2012
2019-06-01 00:00:00+00:00,Borough Park,Fine particles (PM 2.5),7.91,Good,2019
2016-12-01 00:00:00+00:00,Canarsie - Flatlands,Fine particles (PM 2.5),7.61,Good,2016
2015-01-01 00:00:00+00:00,Queens,Asthma hospitalizations due to Ozone,2.6,Good,2015
2011-01-01 00:00:00+00:00,Queens Village (CD13),Outdoor Air Toxics - Formaldehyde,1.8,Good,2011
2011-01-01 00:00:00+00:00,Coney Island (CD13),Outdoor Air Toxics - Benzene,1.76602104,Good,2011
2021-01-01 00:00:00+00:00,Queens,Fine particles (PM 2.5),6.477947053,Good,2021
2016-12-01 00:00:00+00:00,Coney Island (CD13),Fine particles (PM 2.5),7.31,Good,2016
2017-01-01 00:00:00+00:00,Canarsie - Flatlands,Fine particles (PM 2.5),7.02,Good,2017
2005-01-01 00:00:00+00:00,Coney Island (CD13),Annual vehicle miles traveled (cars),30.491451,Good,2005
2005-01-01 00:00:00+00:00,Queens Village (CD13),Annual vehicle miles traveled (cars),57.632864,Moderate,2005
2005-01-01 00:00:00+00:00,Sheepshead Bay (CD15),Annual vehicle miles traveled (cars),40.207717,Good,2005
2011-01-01 00:00:00+00:00,Sheepshead Bay (CD15),Outdoor Air Toxics - Formaldehyde,2.1,Good,2011
2011-01-01 00:00:00+00:00,Queens,Outdoor Air Toxics - Benzene,1.6,Good,2011
2014-01-01 00:00:00+00:00,Queens,Outdoor Air Toxics - Benzene,0.835838,Good,2014
2018-01-01 00:00:00+00:00,Coney Island (CD13),Nitrogen dioxide (NO2),13.63,Good,2018
2021-12-01 00:00:00+00:00,Coney Island (CD13),Nitrogen dioxide (NO2),18.84293579,Good,2021
2013-06-01 00:00:00+00:00,Sheepshead Bay (CD15),Ozone (O3),33.64,Good,2013
2015-01-01 00:00:00+00:00,Queens,Cardiovascular hospitalizations due to PM2.5 (age 40+),15.5,Good,2015
2012-01-02 00:00:00+00:00,Queens,Cardiovascular hospitalizations due to PM2.5 (age 40+),11.06004901,Good,2012
2017-06-01 00:00:00+00:00,Queens Village (CD13),Ozone (O3),31.85,Good,2017
2020-06-01 00:00:00+00:00,Queens Village (CD13),Ozone (O3),30.02,Good,2020
2011-01-01 00:00:00+00:00,Fordham - Bronx Pk,Outdoor Air Toxics - Formaldehyde,2.2,Good,2011
2014-01-01 00:00:00+00:00,Fordham - Bronx Pk,Outdoor Air Toxics - Formaldehyde,1.582647948,Good,2014
2014-01-01 00:00:00+00:00,Crotona -Tremont,Outdoor Air Toxics - Formaldehyde,1.566469539,Good,2014
2005-01-01 00:00:00+00:00,East Harlem,Outdoor Air Toxics - Benzene,4.2,Good,2005
2015-01-01 00:00:00+00:00,East Harlem,Asthma hospitalizations due to Ozone,36.9,Good,2015
2015-01-01 00:00:00+00:00,Bedford Stuyvesant - Crown Heights,Asthma hospitalizations due to Ozone,33.9,Good,2015
2022-12-01 00:00:00+00:00,Flushing - Clearview,Fine particles (PM 2.5),6.233672408,Good,2022
2018-06-01 00:00:00+00:00,Crown Heights and Prospect Heights (CD8),Fine particles (PM 2.5),8.47,Good,2018
2015-01-01 00:00:00+00:00,Ridgewood - Forest Hills,Asthma emergency department visits due to PM2.5,12.8,Good,2015
2015-01-01 00:00:00+00:00,Crotona -Tremont,Asthma emergency department visits due to PM2.5,87.1,Moderate,2015
2015-01-01 00:00:00+00:00,Fordham - Bronx Pk,Asthma hospitalizations due to Ozone,10.0,Good,2015
2005-01-01 00:00:00+00:00,Bedford Stuyvesant - Crown Heights,Outdoor Air Toxics - Benzene,2.5,Good,2005
2011-01-01 00:00:00+00:00,Hillcrest and Fresh Meadows (CD8),Outdoor Air Toxics - Formaldehyde,1.9,Good,2011
2011-01-01 00:00:00+00:00,Crown Heights and Prospect Heights (CD8),Outdoor Air Toxics - Formaldehyde,2.0,Good,2011
2011-01-01 00:00:00+00:00,Belmont and East Tremont (CD6),Outdoor Air Toxics - Benzene,1.56187305,Good,2011
2023-01-01 00:00:00+00:00,Crown Heights and Prospect Heights (CD8),Fine particles (PM 2.5),6.920418972,Good,2023
2022-12-01 00:00:00+00:00,Crown Heights and Prospect Heights (CD8),Fine particles (PM 2.5),6.582934349,Good,2022
2014-12-01 00:00:00+00:00,Riverdale and Fieldston (CD8),Fine particles (PM 2.5),10.15,Good,2014
2018-12-01 00:00:00+00:00,Crotona -Tremont,Fine particles (PM 2.5),7.89,Good,2018
2020-01-01 00:00:00+00:00,Upper East Side,Fine particles (PM 2.5),6.72,Good,2020
2021-01-01 00:00:00+00:00,Upper East Side,Fine particles (PM 2.5),7.018751653,Good,2021
2015-12-01 00:00:00+00:00,Park Slope and Carroll Gardens (CD6),Fine particles (PM 2.5),9.89,Good,2015
2016-06-01 00:00:00+00:00,Park Slope and Carroll Gardens (CD6),Fine particles (PM 2.5),9.18,Good,2016
2015-12-01 00:00:00+00:00,Stuyvesant Town and Turtle Bay (CD6),Fine particles (PM 2.5),10.55,Good,2015
2005-01-01 00:00:00+00:00,Ridgewood - Forest Hills,Annual vehicle miles traveled (cars),56.547845,Moderate,2005
2019-01-01 00:00:00+00:00,Fordham - Bronx Pk,Annual vehicle miles traveled (trucks),2.050006,Good,2019
2005-01-01 00:00:00+00:00,Crown Heights and Prospect Heights (CD8),Annual vehicle miles traveled (cars),69.211116,Moderate,2005
2005-01-01 00:00:00+00:00,Hillcrest and Fresh Meadows (CD8),Annual vehicle miles traveled (cars),60.040127,Moderate,2005
2005-01-01 00:00:00+00:00,Belmont and East Tremont (CD6),Annual vehicle miles traveled (cars),64.515174,Moderate,2005
2005-01-01 00:00:00+00:00,Park Slope and Carroll Gardens (CD6),Annual vehicle miles traveled (cars),64.233472,Moderate,2005
2005-01-01 00:00:00+00:00,Clinton and Chelsea (CD4),Annual vehicle miles traveled (cars),111.035266,Unhealthy for Sensitive Groups,2005
2005-01-01 00:00:00+00:00,East Harlem,Annual vehicle miles traveled (cars),102.541428,Unhealthy for Sensitive Groups,2005
2005-01-01 00:00:00+00:00,Bedford Stuyvesant - Crown Heights,Annual vehicle miles traveled (cars),91.468488,Moderate,2005
2009-01-01 00:00:00+00:00,Bedford Stuyvesant - Crown Heights,Cardiovascular hospitalizations due to PM2.5 (age 40+),23.9,Good,2009
2012-01-02 00:00:00+00:00,Upper East Side,Cardiovascular hospitalizations due to PM2.5 (age 40+),9.18145178,Good,2012
2012-01-02 00:00:00+00:00,Ridgewood - Forest Hills,Cardiovascular hospitalizations due to PM2.5 (age 40+),11.23713753,Good,2012
2015-01-01 00:00:00+00:00,Ridgewood - Forest Hills,Cardiovascular hospitalizations due to PM2.5 (age 40+),14.5,Good,2015
2012-01-02 00:00:00+00:00,Sunset Park,Cardiovascular hospitalizations due to PM2.5 (age 40+),11.74644053,Good,2012
2012-01-02 00:00:00+00:00,East Harlem,Cardiovascular hospitalizations due to PM2.5 (age 40+),20.68763035,Good,2012
2015-01-01 00:00:00+00:00,East Harlem,Cardiovascular hospitalizations due to PM2.5 (age 40+),25.5,Good,2015
2015-01-01 00:00:00+00:00,Upper East Side,Cardiovascular hospitalizations due to PM2.5 (age 40+),11.0,Good,2015
2011-01-01 00:00:00+00:00,Park Slope and Carroll Gardens (CD6),Outdoor Air Toxics - Formaldehyde,2.1,Good,2011
2014-01-01 00:00:00+00:00,Crotona -Tremont,Outdoor Air Toxics - Benzene,0.977214616,Good,2014
2011-01-01 00:00:00+00:00,Fordham - Bronx Pk,Outdoor Air Toxics - Benzene,1.6,Good,2011
2014-01-01 00:00:00+00:00,Fordham - Bronx Pk,Outdoor Air Toxics - Benzene,0.964043941,Good,2014
2011-01-01 00:00:00+00:00,Ridgewood - Forest Hills,Outdoor Air Toxics - Benzene,1.5,Good,2011
2014-01-01 00:00:00+00:00,Ridgewood - Forest Hills,Outdoor Air Toxics - Benzene,0.998568288,Good,2014
2014-01-01 00:00:00+00:00,Bedford Stuyvesant - Crown Heights,Outdoor Air Toxics - Benzene,0.981515744,Good,2014
2014-01-01 00:00:00+00:00,East Harlem,Outdoor Air Toxics - Benzene,1.047140273,Good,2014
2011-01-01 00:00:00+00:00,Upper East Side,Outdoor Air Toxics - Benzene,2.5,Good,2011
2010-06-01 00:00:00+00:00,Park Slope and Carroll Gardens (CD6),Ozone (O3),31.31,Good,2010
2011-06-01 00:00:00+00:00,Park Slope and Carroll Gardens (CD6),Ozone (O3),29.87,Good,2011
2015-12-31 00:00:00+00:00,Clinton and Chelsea (CD4),Nitrogen dioxide (NO2),26.68,Good,2015
2021-12-01 00:00:00+00:00,Clinton and Chelsea (CD4),Nitrogen dioxide (NO2),25.48092615,Good,2021
2012-06-01 00:00:00+00:00,Rego Park and Forest Hills (CD6),Ozone (O3),32.45,Good,2012
2021-06-01 00:00:00+00:00,Rego Park and Forest Hills (CD6),Ozone (O3),30.23492703,Good,2021
2021-06-01 00:00:00+00:00,Park Slope and Carroll Gardens (CD6),Ozone (O3),28.93297858,Good,2021
2013-06-01 00:00:00+00:00,Park Slope and Carroll Gardens (CD6),Ozone (O3),28.35,Good,2013
2012-06-01 00:00:00+00:00,Park Slope and Carroll Gardens (CD6),Ozone (O3),30.97,Good,2012
2005-01-01 00:00:00+00:00,Ridgewood - Forest Hills,Cardiovascular hospitalizations due to PM2.5 (age 40+),25.2,Good,2005
2005-01-01 00:00:00+00:00,Fordham - Bronx Pk,Cardiovascular hospitalizations due to PM2.5 (age 40+),30.6,Good,2005
2005-01-01 00:00:00+00:00,Crotona -Tremont,Cardiovascular hospitalizations due to PM2.5 (age 40+),35.3,Good,2005
2017-01-01 00:00:00+00:00,Sunset Park,Cardiovascular hospitalizations due to PM2.5 (age 40+),8.0,Good,2017
2020-06-01 00:00:00+00:00,Upper East Side,Ozone (O3),29.3,Good,2020
2020-06-01 00:00:00+00:00,East Harlem,Ozone (O3),30.19,Good,2020
2022-06-01 00:00:00+00:00,Sunset Park,Ozone (O3),33.65593185,Good,2022
2018-06-01 00:00:00+00:00,Riverdale and Fieldston (CD8),Ozone (O3),29.97,Good,2018
2020-06-01 00:00:00+00:00,Belmont and East Tremont (CD6),Ozone (O3),30.44,Good,2020
2020-06-01 00:00:00+00:00,Clinton and Chelsea (CD4),Ozone (O3),28.42,Good,2020
2020-06-01 00:00:00+00:00,Crown Heights and Prospect Heights (CD8),Nitrogen dioxide (NO2),11.78,Good,2020
2018-06-01 00:00:00+00:00,Crown Heights and Prospect Heights (CD8),Nitrogen dioxide (NO2),14.58,Good,2018
2017-06-01 00:00:00+00:00,Stuyvesant Town and Turtle Bay (CD6),Nitrogen dioxide (NO2),26.18,Good,2017
2016-06-01 00:00:00+00:00,Stuyvesant Town and Turtle Bay (CD6),Fine particles (PM 2.5),10.61,Good,2016
2015-12-01 00:00:00+00:00,Clinton and Chelsea (CD4),Fine particles (PM 2.5),10.21,Good,2015
2016-06-01 00:00:00+00:00,Clinton and Chelsea (CD4),Fine particles (PM 2.5),10.21,Good,2016
2020-12-01 00:00:00+00:00,Park Slope and Carroll Gardens (CD6),Fine particles (PM 2.5),7.272206793,Good,2020
2014-12-01 00:00:00+00:00,Clinton and Chelsea (CD4),Fine particles (PM 2.5),11.52,Good,2014
2014-12-01 00:00:00+00:00,Park Slope and Carroll Gardens (CD6),Fine particles (PM 2.5),10.03,Good,2014
2017-01-01 00:00:00+00:00,Crown Heights and Prospect Heights (CD8),Fine particles (PM 2.5),7.54,Good,2017
2017-01-01 00:00:00+00:00,Stuyvesant Town and Turtle Bay (CD6),Fine particles (PM 2.5),9.77,Good,2017
2009-06-01 00:00:00+00:00,Upper East Side,Fine particles (PM 2.5),12.91,Good,2009
2017-06-01 00:00:00+00:00,Rego Park and Forest Hills (CD6),Ozone (O3),29.24,Good,2017
2018-06-01 00:00:00+00:00,Rego Park and Forest Hills (CD6),Ozone (O3),30.39,Good,2018
2019-06-01 00:00:00+00:00,Crown Heights and Prospect Heights (CD8),Nitrogen dioxide (NO2),15.08,Good,2019
2022-12-01 00:00:00+00:00,Stuyvesant Town and Turtle Bay (CD6),Nitrogen dioxide (NO2),24.56547385,Good,2022
2019-12-01 00:00:00+00:00,Crotona -Tremont,Nitrogen dioxide (NO2),24.76,Good,2019
2005-01-01 00:00:00+00:00,South Beach - Tottenville,Annual vehicle miles traveled (cars),13.541525,Good,2005
2005-01-01 00:00:00+00:00,Upper West Side,Annual vehicle miles traveled (cars),96.961855,Moderate,2005
2013-01-01 00:00:00+00:00,South Beach - Tottenville,Boiler Emissions- Total PM2.5 Emissions,0.0,Good,2013
2013-01-01 00:00:00+00:00,East New York,Boiler Emissions- Total PM2.5 Emissions,0.0,Good,2013
2013-01-01 00:00:00+00:00,East New York,Boiler Emissions- Total NOx Emissions,14.7,Good,2013
2013-01-01 00:00:00+00:00,South Beach - Tottenville,Boiler Emissions- Total NOx Emissions,2.0,Good,2013
2014-01-01 00:00:00+00:00,Pelham - Throgs Neck,Outdoor Air Toxics - Benzene,0.987732179,Good,2014
2011-01-01 00:00:00+00:00,South Beach - Tottenville,Outdoor Air Toxics - Benzene,1.0,Good,2011
2014-01-01 00:00:00+00:00,East New York,Outdoor Air Toxics - Benzene,0.926427771,Good,2014
2014-01-01 00:00:00+00:00,South Beach - Tottenville,Outdoor Air Toxics - Benzene,0.601659348,Good,2014
2005-01-01 00:00:00+00:00,South Beach - Tottenville,Outdoor Air Toxics - Benzene,1.1,Good,2005
2005-01-01 00:00:00+00:00,East New York,Outdoor Air Toxics - Benzene,2.3,Good,2005
2005-01-01 00:00:00+00:00,Williamsburg - Bushwick,Outdoor Air Toxics - Benzene,2.8,Good,2005
2008-12-01 00:00:00+00:00,Staten Island,Fine particles (PM 2.5),11.82,Good,2008
2013-12-01 00:00:00+00:00,Pelham - Throgs Neck,Fine particles (PM 2.5),12.05,Good,2013
2018-12-01 00:00:00+00:00,Kingsbridge Heights and Bedford (CD7),Fine particles (PM 2.5),7.31,Good,2018
2023-06-01 00:00:00+00:00,Sunset Park (CD7),Fine particles (PM 2.5),9.15830274,Good,2023
2005-01-01 00:00:00+00:00,East New York,Asthma emergency departments visits due to Ozone,136.8,Unhealthy for Sensitive Groups,2005
2005-01-01 00:00:00+00:00,East New York,Asthma hospitalizations due to Ozone,31.4,Good,2005
2017-01-01 00:00:00+00:00,East New York,Asthma emergency departments visits due to Ozone,136.0,Unhealthy for Sensitive Groups,2017
2017-01-01 00:00:00+00:00,Upper West Side,Asthma emergency departments visits due to Ozone,51.0,Moderate,2017
2017-01-01 00:00:00+00:00,Upper West Side,Asthma hospitalizations due to Ozone,6.0,Good,2017
2017-01-01 00:00:00+00:00,Williamsburg - Bushwick,Asthma hospitalizations due to Ozone,16.0,Good,2017
2009-01-01 00:00:00+00:00,South Beach - Tottenville,Asthma emergency departments visits due to Ozone,29.8,Good,2009
2009-01-01 00:00:00+00:00,Bayside - Little Neck,Asthma hospitalizations due to Ozone,8.5,Good,2009
2009-01-01 00:00:00+00:00,East New York,Asthma emergency departments visits due to Ozone,164.0,Unhealthy,2009
2017-06-01 00:00:00+00:00,Upper West Side (CD7),Fine particles (PM 2.5),10.12,Good,2017
2012-06-01 00:00:00+00:00,Sunset Park (CD7),Fine particles (PM 2.5),10.93,Good,2012
2018-01-01 00:00:00+00:00,Sunset Park (CD7),Fine particles (PM 2.5),7.77,Good,2018
2020-06-01 00:00:00+00:00,Bayside - Little Neck,Nitrogen dioxide (NO2),8.71,Good,2020
2023-01-01 00:00:00+00:00,Bayside - Little Neck,Nitrogen dioxide (NO2),14.92994837,Good,2023
2022-12-01 00:00:00+00:00,Upper West Side,Nitrogen dioxide (NO2),21.43520833,Good,2022
2020-01-01 00:00:00+00:00,Sunset Park (CD7),Nitrogen dioxide (NO2),16.89,Good,2020
2023-06-01 00:00:00+00:00,Sunset Park (CD7),Nitrogen dioxide (NO2),14.41101052,Good,2023
2020-06-01 00:00:00+00:00,Upper West Side (CD7),Nitrogen dioxide (NO2),15.06,Good,2020
2015-01-01 00:00:00+00:00,Williamsburg - Bushwick,Fine particles (PM 2.5),9.61,Good,2015
2009-06-01 00:00:00+00:00,Sunset Park (CD7),Fine particles (PM 2.5),11.5,Good,2009
2018-06-01 00:00:00+00:00,Kingsbridge Heights and Bedford (CD7),Fine particles (PM 2.5),8.75,Good,2018
2005-01-01 00:00:00+00:00,Sunset Park (CD7),Annual vehicle miles traveled (trucks),3.709326,Good,2005
2005-01-01 00:00:00+00:00,Upper West Side (CD7),Annual vehicle miles traveled (trucks),5.523493,Good,2005
2021-01-01 00:00:00+00:00,Financial District (CD1),Fine particles (PM 2.5),7.656623364,Good,2021
2021-01-01 00:00:00+00:00,Hunts Point and Longwood (CD2),Fine particles (PM 2.5),7.291174225,Good,2021
2022-01-01 00:00:00+00:00,Manhattan,Fine particles (PM 2.5),6.964430444,Good,2022
2013-12-01 00:00:00+00:00,Lower Manhattan,Fine particles (PM 2.5),14.49,Good,2013
2017-06-01 00:00:00+00:00,Long Island City and Astoria (CD1),Nitrogen dioxide (NO2),15.42,Good,2017
2009-12-01 00:00:00+00:00,Hunts Point and Longwood (CD2),Nitrogen dioxide (NO2),26.32,Good,2009
2011-12-01 00:00:00+00:00,Hunts Point and Longwood (CD2),Nitrogen dioxide (NO2),24.95,Good,2011
2020-06-01 00:00:00+00:00,Hunts Point and Longwood (CD2),Nitrogen dioxide (NO2),14.77,Good,2020
2022-12-01 00:00:00+00:00,Woodside and Sunnyside (CD2),Nitrogen dioxide (NO2),23.73637905,Good,2022
2015-06-01 00:00:00+00:00,Greenpoint and Williamsburg (CD1),Nitrogen dioxide (NO2),17.0,Good,2015
2019-12-01 00:00:00+00:00,Fort Greene and Brooklyn Heights (CD2),Nitrogen dioxide (NO2),29.0,Good,2019
2015-06-01 00:00:00+00:00,Bensonhurst - Bay Ridge,Nitrogen dioxide (NO2),13.33,Good,2015
2022-12-01 00:00:00+00:00,Bensonhurst - Bay Ridge,Nitrogen dioxide (NO2),21.59935664,Good,2022
2022-06-01 00:00:00+00:00,Greenpoint and Williamsburg (CD1),Fine particles (PM 2.5),7.217085847,Good,2022
2017-12-01 00:00:00+00:00,Hunts Point and Longwood (CD2),Fine particles (PM 2.5),9.05,Good,2017
2019-01-01 00:00:00+00:00,Fort Greene and Brooklyn Heights (CD2),Fine particles (PM 2.5),7.19,Good,2019
2022-01-01 00:00:00+00:00,Greenpoint and Williamsburg (CD1),Fine particles (PM 2.5),6.547744636,Good,2022
2022-01-01 00:00:00+00:00,Greenwich Village and Soho (CD2),Fine particles (PM 2.5),8.421173133,Good,2022
2022-01-01 00:00:00+00:00,Woodside and Sunnyside (CD2),Fine particles (PM 2.5),6.451912064,Good,2022
2018-12-01 00:00:00+00:00,Financial District (CD1),Fine particles (PM 2.5),9.52,Good,2018
2005-01-01 00:00:00+00:00,Jackson Heights (CD3),Annual vehicle miles traveled (cars),62.32238,Moderate,2005
2005-01-01 00:00:00+00:00,Highbridge and Concourse (CD4),Annual vehicle miles traveled (cars),87.25819,Moderate,2005
2005-01-01 00:00:00+00:00,East Flatbush (CD17),Annual vehicle miles traveled (cars),95.236954,Moderate,2005
2005-01-01 00:00:00+00:00,Flatlands and Canarsie (CD18),Annual vehicle miles traveled (cars),37.97028,Good,2005
2005-01-01 00:00:00+00:00,Bushwick (CD4),Annual vehicle miles traveled (cars),35.269871,Good,2005
2019-01-01 00:00:00+00:00,East Flatbush (CD17),Annual vehicle miles traveled,65.412146,Moderate,2019
2010-01-01 00:00:00+00:00,East Flatbush (CD17),Annual vehicle miles traveled,56.572449,Moderate,2010
2019-01-01 00:00:00+00:00,Morrisania and Crotona (CD3),Annual vehicle miles traveled (trucks),3.201835,Good,2019
2010-01-01 00:00:00+00:00,Lower East Side and Chinatown (CD3),Annual vehicle miles traveled (trucks),3.901555,Good,2010
2019-01-01 00:00:00+00:00,Lower East Side and Chinatown (CD3),Annual vehicle miles traveled (trucks),7.036512,Good,2019
2018-12-01 00:00:00+00:00,Highbridge and Concourse (CD4),Fine particles (PM 2.5),7.89,Good,2018
2015-01-01 00:00:00+00:00,Morrisania and Crotona (CD3),Fine particles (PM 2.5),9.3,Good,2015
